Raw Data,,,,,,Next Interval,,,,,,Calculated from Raw/Previous Intervals,,,,,,,,Label
usd,usd_market_cap,usd_24h_vol,usd_24h_change,last_updated_at,row_collected_at,next_interval_usd,usd_market_cap,usd_24h_vol,usd_24h_change,last_updated_at,row_collected_at,seconds_between_update,5 Min Change,30 min change,usd mcap 5 min change,usd mcap 30 min change,5 min vol,30 min vol change,5 min mcap nominal,goes_up
31990,598024441384,25358047206,1.229193777,1626957594,1626957607,32038,600236695891,25422603394,1.628759823,1626957848,1626957903,254,121,54,0,-1030754962,130883783.8,-113044474.4,TRUE,TRUE
32038,600236695891,25422603394,1.628759823,1626957848,1626957903,32140,600236695891,25587917050,1.919373227,1626958196,1626958202,348,48,105,2212254508,1181499546,64556188.29,16875065.36,TRUE,TRUE
32140,600236695891,25587917050,1.919373227,1626958196,1626958202,32285,606263498507,25879488588,2.38261698,1626958497,1626958505,301,102,249,0,2329044015,165313656.2,678566120,TRUE,TRUE
32285,606263498507,25879488588,2.38261698,1626958497,1626958505,32285,606263498507,25879488588,2.38261698,1626958497,1626958835,0,145,413,6026802616,8355846631,291571537.9,636834594.9,TRUE,FALSE
32285,606263498507,25879488588,2.38261698,1626958497,1626958835,32259,605699022584,25883341086,2.299701936,1626959082,1626959103,585,0,416,0,8239057124,0,652325166.2,TRUE,FALSE
32259,605699022584,25883341086,2.299701936,1626959082,1626959103,32275,605699022584,25891530509,2.321414103,1626959390,1626959403,308,-26,269,-564475923.1,7674581201,3852497.494,525293879.8,FALSE,TRUE
32275,605699022584,25891530509,2.321414103,1626959390,1626959403,32272,605585466056,25901171804,2.237369374,1626959688,1626959702,298,16,237,0,5462326693,8189423.577,468927115.1,FALSE,FALSE
32272,605585466056,25901171804,2.237369374,1626959688,1626959702,32264,605585466056,25905301890,2.212159699,1626959977,1626960009,289,-3,132,-113556528.1,5348770165,9641294.933,313254753.9,FALSE,FALSE
32264,605585466056,25905301890,2.212159699,1626959977,1626960009,32215,605343391888,25749528977,2.046133975,1626960268,1626960302,291,-8,-21,0,-678032451.2,4130085.599,25813301.6,FALSE,FALSE
32215,605343391888,25749528977,2.046133975,1626960268,1626960302,32203,605343391888,25748859379,1.974950871,1626960577,1626960602,309,-49,-70,-242074167.8,-920106619,-155772912.6,-129959611,FALSE,FALSE
32203,605343391888,25748859379,1.974950871,1626960577,1626960602,32193,604241703140,25749235796,1.957455985,1626960868,1626960902,291,-12,-56,0,-355630695.9,-669598.2123,-134481706.7,FALSE,FALSE
32193,604241703140,25749235796,1.957455985,1626960868,1626960902,32156,604241703140,25721390014,1.840434712,1626961166,1626961202,298,-10,-82,-1101688748,-1457319444,376416.7968,-142294713.5,FALSE,FALSE
32156,604241703140,25721390014,1.840434712,1626961166,1626961202,32146,603356925008,25703322326,1.700360951,1626961492,1626961509,326,-37,-116,0,-1343762916,-27845782.21,-179781790.7,FALSE,FALSE
32146,603356925008,25703322326,1.700360951,1626961492,1626961509,32151,603263888127,25674453694,1.717398118,1626961793,1626961803,301,-10,-118,-884778132.4,-2228541049,-18067688.15,-201979564.4,FALSE,TRUE
32151,603263888127,25674453694,1.717398118,1626961793,1626961803,32145,603263888127,25500534903,1.777527195,1626962092,1626962109,299,5,-64,-93036881.1,-2079503762,-28868631.52,-75075283.3,FALSE,FALSE
32145,603263888127,25500534903,1.777527195,1626962092,1626962109,32145,603263888127,25500534903,1.777527195,1626962092,1626962462,0,-6,-58,0,-2079503762,-173918790.6,-248324475.6,FALSE,FALSE
32145,603263888127,25500534903,1.777527195,1626962092,1626962462,32125,602766219036,25426171778,1.627031647,1626962679,1626962712,587,0,-48,0,-977815013.5,0,-248700892.4,FALSE,FALSE
32125,602766219036,25426171778,1.627031647,1626962679,1626962712,32120,602766219036,25376207979,1.584719504,1626962935,1626963009,256,-20,-31,-497669090.5,-1475484104,-74363125.44,-295218235.7,FALSE,FALSE
32120,602766219036,25376207979,1.584719504,1626962935,1626963009,32120,602686837167,25243683150,1.2464221,1626963237,1626963305,302,-5,-26,0,-590705971.6,-49963799.26,-327114346.8,FALSE,FALSE
32120,602686837167,25243683150,1.2464221,1626963237,1626963305,32120,602686837167,25243683150,1.2464221,1626963237,1626963634,0,0,-31,-79381869.06,-577050959.6,-132524829,-430770544.2,FALSE,FALSE
32120,602686837167,25243683150,1.2464221,1626963237,1626963634,32175,602740077994,25179051101,1.153349168,1626963872,1626963903,635,0,-25,0,-577050959.6,0,-256851753.7,FALSE,TRUE
32175,602740077994,25179051101,1.153349168,1626963872,1626963903,32211,602740077994,25185125979,1.26564258,1626964166,1626964203,294,55,30,53240827.14,-523810132.4,-64632048.79,-321483802.5,TRUE,TRUE
32211,602740077994,25185125979,1.26564258,1626964166,1626964203,32187,604348601238,25161807802,1.442123967,1626964496,1626964510,330,36,86,0,-26141041.92,6074878.319,-241045798.7,TRUE,FALSE
32187,604348601238,25161807802,1.442123967,1626964496,1626964510,32190,604348601238,25086577127,1.451851926,1626964779,1626964803,283,-24,67,1608523243,1582382201,-23318177.49,-214400177,TRUE,TRUE
32190,604348601238,25086577127,1.451851926,1626964779,1626964803,32251,603993523911,25141407806,1.451223198,1626965096,1626965117,317,3,70,0,1661764071,-75230675.02,-157106023,TRUE,TRUE
32251,603993523911,25141407806,1.451223198,1626965096,1626965117,32243,604991030500,25154003773,1.425348438,1626965390,1626965410,294,61,131,-355077326.7,1306686744,54830678.91,-102275344.1,FALSE,FALSE
32243,604991030500,25154003773,1.425348438,1626965390,1626965410,32246,604991030500,25125388026,0.8531107909,1626965699,1626965707,309,-8,68,997506589.1,2250952506,12595967.11,-25047328.17,TRUE,TRUE
32246,604991030500,25125388026,0.8531107909,1626965699,1626965707,32306,604991030500,25179754335,1.043522191,1626965995,1626966020,296,3,35,0,2250952506,-28615746.59,-59737953.08,TRUE,TRUE
32306,604991030500,25179754335,1.043522191,1626965995,1626966020,32307,604991030500,25160486884,1.119037941,1626966291,1626966316,296,60,119,0,642429262.4,54366308.62,17946533.02,TRUE,TRUE
32307,604991030500,25160486884,1.119037941,1626966291,1626966316,32309,606126021912,25133768650,1.125759695,1626966593,1626966607,302,1,117,0,642429262.4,-19267451.06,73909756.98,TRUE,TRUE
32309,606126021912,25133768650,1.125759695,1626966593,1626966607,32300,606126021912,25090751782,1.151948085,1626966896,1626966917,303,2,58,1134991412,2132498001,-26718233.94,-7639155.865,TRUE,FALSE
32300,606126021912,25090751782,1.151948085,1626966896,1626966917,32294,606126021912,25092397152,1.113811308,1626967192,1626967221,296,-9,57,0,1134991412,-43016868.09,-63251991.06,TRUE,FALSE
32294,606126021912,25092397152,1.113811308,1626967192,1626967221,32304,606126021912,24631150244,1.106948314,1626967497,1626967510,305,-6,48,0,1134991412,1645370.265,-32990874.2,TRUE,TRUE
32304,606126021912,24631150244,1.106948314,1626967497,1626967510,32341,606126021912,25090852343,1.224641993,1626967788,1626967817,291,10,-2,0,1134991412,-461246908.2,-548604091.1,TRUE,TRUE
32341,606126021912,25090852343,1.224641993,1626967788,1626967817,32370,606126021912,25127251769,1.354390632,1626968090,1626968102,302,37,34,0,1134991412,459702099.1,-69634540.91,TRUE,TRUE
32370,606126021912,25127251769,1.354390632,1626968090,1626968102,32350,607374366467,25130583341,1.343170903,1626968415,1626968421,325,29,61,0,0,36399425.88,-6516881.095,TRUE,FALSE
32350,607374366467,25130583341,1.343170903,1626968415,1626968421,32371,607374366467,25124063592,1.423327692,1626968671,1626968710,256,-20,50,1248344555,1248344555,3331571.802,39831558.8,TRUE,TRUE
32371,607374366467,25124063592,1.423327692,1626968671,1626968710,32396,607715207895,25200397220,1.474378602,1626968973,1626969004,302,21,77,0,1248344555,-6519748.231,31666440.3,TRUE,TRUE
32396,607715207895,25200397220,1.474378602,1626968973,1626969004,32523,609534377742,25309688008,1.668375537,1626969290,1626969309,317,25,92,340841427.5,1589185983,76333627.66,569246976.2,TRUE,TRUE
32523,609534377742,25309688008,1.668375537,1626969290,1626969309,32540,609534377742,25340851484,1.723893299,1626969580,1626969619,290,127,182,1819169847,3408355830,109290787.7,218835664.8,TRUE,TRUE
32540,609534377742,25340851484,1.723893299,1626969580,1626969619,32550,610651956348,25311923698,1.554225034,1626969873,1626969903,293,17,170,0,3408355830,31163476.41,213599715.3,TRUE,TRUE
32550,610651956348,25311923698,1.554225034,1626969873,1626969903,32530,610651956348,25055677093,1.526650507,1626970181,1626970203,308,10,200,1117578606,3277589880,-28927785.63,181340357.9,TRUE,FALSE
32530,610651956348,25055677093,1.526650507,1626970181,1626970203,32501,609970973310,24892131435,1.453876787,1626970490,1626970511,309,-20,159,0,3277589880,-256246605.6,-68386499.43,TRUE,FALSE
32501,609970973310,24892131435,1.453876787,1626970490,1626970511,32501,609970973310,24892131435,1.453876787,1626970490,1626970833,0,-29,105,-680983037.7,2255765415,-163545657.4,-308265784.5,FALSE,FALSE
32501,609970973310,24892131435,1.453876787,1626970490,1626970833,32443,609237286529,24907312819,1.067086456,1626971072,1626971102,582,0,-22,0,436595568,0,-417556572.2,FALSE,FALSE
32443,609237286529,24907312819,1.067086456,1626971072,1626971102,32339,606788382896,24815917951,0.7433101559,1626971388,1626971417,316,-58,-97,-733686781.1,-297091213.1,15181383.04,-433538665.5,FALSE,FALSE
32339,606788382896,24815917951,0.7433101559,1626971388,1626971417,32356,606788382896,24826119342,0.2813998326,1626971697,1626971710,309,-104,-211,-2448903633,-3863573452,-91394867.12,-496005747,FALSE,TRUE
32356,606788382896,24826119342,0.2813998326,1626971697,1626971710,32384,606788382896,24734121795,0.3710073711,1626971986,1626972003,289,17,-174,0,-3863573452,10201390.89,-229557750.6,FALSE,TRUE
32384,606788382896,24734121795,0.3710073711,1626971986,1626972003,32394,607830329117,24605154906,0.02098058726,1626972291,1626972302,305,28,-117,0,-3182590414,-91997547.78,-158009641,FALSE,TRUE
32394,607830329117,24605154906,0.02098058726,1626972291,1626972302,32362,607229394599,24311064720,-0.1365132423,1626972578,1626972609,287,10,-107,1041946221,-2140644193,-128966888.8,-286976529.7,TRUE,FALSE
32362,607229394599,24311064720,-0.1365132423,1626972578,1626972609,32432,607229394599,24550373602,0.1004414161,1626972893,1626972905,315,-32,-81,-600934517.3,-2007891929,-294090185.3,-596248098.1,FALSE,TRUE
32432,607229394599,24550373602,0.1004414161,1626972893,1626972905,32432,607229394599,24550373602,0.1004414161,1626972893,1626973233,0,70,93,0,441011703.8,239308881.2,-265544349.8,FALSE,FALSE
32432,607229394599,24550373602,0.1004414161,1626972893,1626973233,32416,608455183304,24376209143,1.311772851,1626973494,1626973505,601,0,76,0,441011703.8,0,-275745740.7,FALSE,FALSE
32416,608455183304,24376209143,1.311772851,1626973494,1626973505,32434,608455183304,24255915556,1.475510429,1626973769,1626973821,275,-16,32,1225788704,1666800408,-174164458.8,-357912651.7,TRUE,TRUE
32434,608455183304,24255915556,1.475510429,1626973769,1626973821,32462,608455183304,24121244385,1.661698198,1626974054,1626974110,285,18,40,0,624854186.9,-120293586.5,-349239349.4,TRUE,TRUE
32462,608455183304,24121244385,1.661698198,1626974054,1626974110,32462,608455183304,24121244385,1.661698198,1626974054,1626974434,0,28,100,0,1225788704,-134671171,-189820335.1,TRUE,FALSE
32462,608455183304,24121244385,1.661698198,1626974054,1626974434,32477,609581477012,24069992824,0.9145038201,1626974644,1626974702,590,0,30,0,1225788704,0,-429129216.3,TRUE,TRUE
32477,609581477012,24069992824,0.9145038201,1626974644,1626974702,32479,609420521744,23949909026,1.121869229,1626974993,1626975017,349,15,45,1126293709,2352082413,-51251560.91,-480380777.2,TRUE,TRUE
32479,609420521744,23949909026,1.121869229,1626974993,1626975017,32433,609420521744,23876781470,0.9798194506,1626975291,1626975310,298,2,63,-160955268.4,965338440.2,-120083798.6,-426300117,FALSE,FALSE
32433,609420521744,23876781470,0.9798194506,1626975291,1626975310,32452,609420521744,23893470837,1.07713788,1626975577,1626975602,286,-46,-1,0,965338440.2,-73127555.78,-379134086.3,FALSE,TRUE
32452,609420521744,23893470837,1.07713788,1626975577,1626975602,32442,608920453547,23846453068,1.039434557,1626975879,1626975906,302,19,-10,0,965338440.2,16689367.35,-227773547.9,FALSE,FALSE
32442,608920453547,23846453068,1.039434557,1626975879,1626975906,32442,608920453547,23836961012,0.7686308117,1626976168,1626976202,289,-10,-20,-500068196.3,465270243.9,-47017769.18,-274791317.1,FALSE,FALSE
32442,608920453547,23836961012,0.7686308117,1626976168,1626976202,32441,608524747415,23825800873,0.6876724488,1626976495,1626976502,327,0,-35,0,-661023464.7,-9492056.083,-233031812.3,FALSE,FALSE
32441,608524747415,23825800873,0.6876724488,1626976495,1626976502,32447,608524747415,23815015919,0.6525124102,1626976784,1626976819,289,-1,-38,-395706133,-895774329.3,-11160139.43,-124108153.1,FALSE,TRUE
32447,608524747415,23815015919,0.6525124102,1626976784,1626976819,32454,608833660804,23666319985,0.6962924095,1626977085,1626977111,301,6,14,0,-895774329.3,-10784954.11,-61765551.45,FALSE,TRUE
32454,608833660804,23666319985,0.6962924095,1626977085,1626977111,32412,608833660804,23626227699,0.5658702058,1626977388,1626977408,303,7,2,308913389.5,-586860939.8,-148695933.6,-227150852.4,TRUE,FALSE
32412,608833660804,23626227699,0.5658702058,1626977388,1626977408,32400,607994847922,23607936271,-0.1641710699,1626977691,1626977702,303,-42,-30,0,-86792743.49,-40092285.73,-220225368.9,TRUE,FALSE
32400,607994847922,23607936271,-0.1641710699,1626977691,1626977702,32394,607994847922,23168227353,-0.1838264319,1626977965,1626978003,274,-12,-42,-838812881.7,-925605625.1,-18291428.28,-229024741.1,FALSE,FALSE
32394,607994847922,23168227353,-0.1838264319,1626977965,1626978003,32359,607820450362,23098070715,-0.2749360232,1626978270,1626978302,305,-6,-47,0,-529899492.2,-439708918,-657573519.7,FALSE,FALSE
32359,607820450362,23098070715,-0.2749360232,1626978270,1626978302,32334,607820450362,22753107563,-0.3506098688,1626978589,1626978617,319,-35,-88,-174397560.7,-704297052.9,-70156637.53,-716945203.1,FALSE,FALSE
32334,607820450362,22753107563,-0.3506098688,1626978589,1626978617,32320,606694205268,22660231048,0.4977166316,1626978886,1626978903,297,-25,-120,0,-1013210442,-344963152.3,-913212421.8,FALSE,FALSE
32320,606694205268,22660231048,0.4977166316,1626978886,1626978903,32256,606694205268,22283749289,0.297695257,1626979191,1626979203,305,-14,-92,-1126245094,-2139455536,-92876515.29,-965996651.4,FALSE,FALSE
32256,606694205268,22283749289,0.297695257,1626979191,1626979203,32267,605273238335,22133584814,0.3437428564,1626979481,1626979503,290,-64,-144,0,-1300642654,-376481759.2,-1324186982,FALSE,TRUE
32267,605273238335,22133584814,0.3437428564,1626979481,1626979503,32290,605273238335,22057843405,0.428611981,1626979763,1626979810,282,11,-127,-1420966933,-2721609588,-150164474.7,-1034642539,FALSE,TRUE
32290,605273238335,22057843405,0.428611981,1626979763,1626979810,32299,605879647456,21734799742,0.3633312062,1626980071,1626980105,308,23,-69,0,-2547212027,-75741409.46,-1040227311,FALSE,TRUE
32299,605879647456,21734799742,0.3633312062,1626980071,1626980105,32324,605879647456,21987859193,0.7426514834,1626980322,1626980402,251,9,-35,606409121.7,-1940802905,-323043662.6,-1018307821,TRUE,TRUE
32324,605879647456,21987859193,0.7426514834,1626980322,1626980402,32335,606738297448,21690176578,0.7131726778,1626980677,1626980706,355,25,4,0,-814557811.8,253059451.2,-672371854.8,TRUE,TRUE
32335,606738297448,21690176578,0.7131726778,1626980677,1626980706,32336,606738297448,21573031255,1.153802145,1626980949,1626981003,272,11,79,858649992,44092180.25,-297682615.2,-593572710.9,TRUE,TRUE
32336,606738297448,21573031255,1.153802145,1626980949,1626981003,32333,606736119707,21087951311,1.716943257,1626981261,1626981302,312,1,69,0,1465059114,-117145323.1,-560553559.2,TRUE,FALSE
32333,606736119707,21087951311,1.716943257,1626981261,1626981302,32349,606987302099,21284563736,1.910126888,1626981597,1626981603,336,-3,43,-2177741.737,1462881372,-485079943.4,-969892093.2,FALSE,TRUE
32349,606987302099,21284563736,1.910126888,1626981597,1626981603,32370,606987302099,21155202374,1.909728396,1626981899,1626981902,302,16,50,251182392.8,1107654643,196612425.1,-450236005.4,TRUE,TRUE
32370,606987302099,21155202374,1.909728396,1626981899,1626981902,32361,607201944885,21095130901,1.879156293,1626982204,1626982218,305,21,46,0,1107654643,-129361362.9,-832656819.5,TRUE,FALSE
32361,607201944885,21095130901,1.879156293,1626982204,1626982218,32334,607201944885,20886777702,1.784230127,1626982474,1626982503,270,-9,26,214642786.1,463647437.2,-60071473.07,-595045677.3,TRUE,FALSE
32334,607201944885,20886777702,1.784230127,1626982474,1626982503,32349,607201944885,20450362495,1.902936698,1626982783,1626982808,309,-27,-2,0,463647437.2,-208353198.9,-686253553.2,TRUE,TRUE
32349,607201944885,20450362495,1.902936698,1626982783,1626982808,32353,606979962814,20440094557,1.994750913,1626983035,1626983103,252,15,16,0,465825178.9,-436415206.4,-637588816.1,TRUE,TRUE
32353,606979962814,20440094557,1.994750913,1626983035,1626983103,32410,608127728552,20778471987,2.330520282,1626983378,1626983417,343,4,4,-221982071.1,-7339285.043,-10267938.38,-844469179.6,FALSE,TRUE
32410,608127728552,20778471987,2.330520282,1626983378,1626983417,32360,608127728552,20713545898,2.244274292,1626983680,1626983704,302,57,40,1147765738,1140426452,338377430.3,-376730386.5,TRUE,FALSE
32360,608127728552,20713545898,2.244274292,1626983680,1626983704,32378,608127728552,20719946762,2.645884466,1626983989,1626984010,309,-50,-1,0,925783666.4,-64926089.18,-381585002.6,TRUE,TRUE
32378,608127728552,20719946762,2.645884466,1626983989,1626984010,32399,607527010284,20633807328,2.508730908,1626984294,1626984311,305,18,44,0,925783666.4,6400864.574,-166830939.1,TRUE,TRUE
32399,607527010284,20633807328,2.508730908,1626984294,1626984311,32391,607527010284,20576801060,2.364223334,1626984599,1626984603,305,21,50,-600718267.7,325065398.7,-86139434.52,183444832.8,FALSE,FALSE
32391,607527010284,20576801060,2.364223334,1626984599,1626984603,32375,607527010284,20535140728,2.315595716,1626984891,1626984902,292,-8,38,0,547047469.8,-57006267.72,136706503.4,FALSE,FALSE
32375,607527010284,20535140728,2.315595716,1626984891,1626984902,32344,607527010284,20471671792,2.163553452,1626985180,1626985213,289,-16,-35,0,-600718267.7,-41660332.02,-243331258.9,FALSE,FALSE
32344,607527010284,20471671792,2.163553452,1626985180,1626985213,32354,607527010284,20429830916,2.090622119,1626985446,1626985502,266,-31,-16,0,-600718267.7,-63468936.45,-241874106.1,FALSE,TRUE
32354,607527010284,20429830916,2.090622119,1626985446,1626985502,32337,607527010284,20373194251,2.042796643,1626985785,1626985803,339,10,-24,0,-600718267.7,-41840875.72,-290115846.4,FALSE,FALSE
32337,607527010284,20373194251,2.042796643,1626985785,1626985803,32338,607527010284,20357237559,1.915485423,1626986084,1626986104,299,-17,-62,0,0,-56636665.03,-260613076.9,FALSE,TRUE
32338,607527010284,20357237559,1.915485423,1626986084,1626986104,32317,606388971786,20278474002,2.117931017,1626986387,1626986411,303,1,-53,0,0,-15956691.58,-219563500.8,FALSE,FALSE
32317,606388971786,20278474002,2.117931017,1626986387,1626986411,32356,606388971786,20271502106,2.207433753,1626986688,1626986704,301,-21,-58,-1138038498,-1138038498,-78763557.87,-256666726.6,FALSE,TRUE
32356,606388971786,20271502106,2.207433753,1626986688,1626986704,32364,606388971786,20238509655,2.034200121,1626986989,1626987009,301,39,12,0,-1138038498,-6971895.563,-200169685.8,FALSE,TRUE
32364,606388971786,20238509655,2.034200121,1626986989,1626987009,32365,606388971786,20157646219,1.390879012,1626987289,1626987303,300,8,10,0,-1138038498,-32992450.57,-191321260.6,FALSE,TRUE
32365,606388971786,20157646219,1.390879012,1626987289,1626987303,32341,606928795591,20127820559,1.314330601,1626987595,1626987603,306,1,28,0,-1138038498,-80863435.97,-215548031.5,FALSE,FALSE
32341,606928795591,20127820559,1.314330601,1626987595,1626987603,32328,606827944387,20074929466,1.531568652,1626987870,1626987902,275,-24,3,539823804.5,-598214693.4,-29825660.38,-229417000.3,TRUE,FALSE
32328,606827944387,20074929466,1.531568652,1626987870,1626987902,32324,606827944387,20046223873,1.617570703,1626988191,1626988203,321,-13,11,-100851203.9,438972600.5,-52891093.31,-203544535.8,FALSE,FALSE
32324,606827944387,20046223873,1.617570703,1626988191,1626988203,32268,606443407109,19908735214,1.463874362,1626988455,1626988505,264,-4,-32,0,438972600.5,-28705592.61,-225278232.8,FALSE,FALSE
32268,606443407109,19908735214,1.463874362,1626988455,1626988505,32311,606268970925,19925770914,1.64991604,1626988791,1626988809,336,-56,-96,-384537277.7,54435322.87,-137488659.6,-329774441.9,FALSE,TRUE
32311,606268970925,19925770914,1.64991604,1626988791,1626988809,32320,606268970925,19937977981,1.805038594,1626989099,1626989106,308,43,-54,-174436184,-120000861.2,17035700.33,-231875305.6,FALSE,TRUE
32320,606268970925,19937977981,1.805038594,1626989099,1626989106,32315,606268970925,19934183406,1.786997615,1626989363,1626989402,264,9,-21,0,-659824665.6,12207066.77,-189842578.5,FALSE,FALSE
32315,606268970925,19934183406,1.786997615,1626989363,1626989402,32275,606344944735,19542406045,1.631908199,1626989691,1626989705,328,-5,-13,0,-558973461.7,-3794574.824,-140746060,FALSE,FALSE
32275,606344944735,19542406045,1.631908199,1626989691,1626989705,32345,606344944735,19961467274,1.851543909,1626989998,1626990002,307,-40,-49,75973810.2,-482999651.5,-391777361,-503817828.3,TRUE,TRUE
32345,606344944735,19961467274,1.851543909,1626989998,1626990002,32387,607024277833,19971631314,1.494222114,1626990244,1626990303,246,70,77,0,-98462373.83,419061228.8,52732060.06,TRUE,TRUE
32387,607024277833,19971631314,1.494222114,1626990244,1626990303,32450,607024277833,19964025471,1.486660116,1626990579,1626990609,335,42,76,679333097.8,755306908,10164040.67,45860400.4,TRUE,TRUE
32450,607024277833,19964025471,1.486660116,1626990579,1626990609,32441,608887201858,19962495402,1.427920114,1626990874,1626990902,295,63,130,0,755306908,-7605843.546,26047490.08,TRUE,FALSE
32441,608887201858,19962495402,1.427920114,1626990874,1626990902,32270,608887201858,19910460326,1.128579992,1626991163,1626991203,289,-9,126,1862924025,2618230933,-1530069.168,28311995.74,TRUE,FALSE
32270,608887201858,19910460326,1.128579992,1626991163,1626991203,32249,605499012059,19883499766,1.057693597,1626991484,1626991504,321,-171,-5,0,2542257123,-52035075.4,368054281.3,TRUE,FALSE
32249,605499012059,19883499766,1.057693597,1626991484,1626991504,32251,605499012059,19936542845,1.064800431,1626991781,1626991802,297,-21,-96,-3388189799,-845932676.5,-26960559.84,-77967507.29,FALSE,TRUE
32251,605499012059,19936542845,1.064800431,1626991781,1626991802,32279,605168781788,19961519812,1.059345114,1626992080,1626992102,299,2,-136,0,-1525265774,53043078.8,-35088469.16,FALSE,TRUE
32279,605168781788,19961519812,1.059345114,1626992080,1626992102,32209,604382879931,19976423545,0.3772310217,1626992693,1626992704,613,28,-171,-330230270.4,-1855496045,24976967.22,-2505658.395,FALSE,FALSE
32209,604382879931,19976423545,0.3772310217,1626992693,1626992704,32209,604382879931,19976423545,0.3772310217,1626992693,1626993033,0,-70,-232,-785901857.2,-4504321927,14903732.81,13928143.58,FALSE,FALSE
32209,604382879931,19976423545,0.3772310217,1626992693,1626993033,32203,604283222018,19949655529,0.1001071558,1626993292,1626993306,599,0,-61,0,-4504321927,0,65963218.98,FALSE,FALSE
32203,604283222018,19949655529,0.1001071558,1626993292,1626993306,32209,604283222018,19947449077,0.3749914184,1626993569,1626993612,277,-6,-46,-99657913.57,-1215790041,-26768015.73,66155763.09,FALSE,TRUE
32209,604283222018,19947449077,0.3749914184,1626993569,1626993612,32237,604283222018,19522834509,0.4614818576,1626993879,1626993902,310,6,-42,0,-1215790041,-2206452.711,10906231.59,FALSE,TRUE
32237,604283222018,19522834509,0.4614818576,1626993879,1626993902,32250,605120931503,19888446817,0.3861297656,1626994171,1626994203,292,28,-42,0,-885559770.8,-424614568.1,-438685303.8,FALSE,TRUE
32250,605120931503,19888446817,0.3861297656,1626994171,1626994203,32317,605132287829,19934398569,0.6163609402,1626994492,1626994502,321,13,41,837709485.4,738051571.8,365612308.8,-87976727.76,TRUE,TRUE
32317,605132287829,19934398569,0.6163609402,1626994492,1626994502,32317,605132287829,19934398569,0.6163609402,1626994492,1626994833,0,67,108,11356326.38,749407898.2,45951751.38,-42024976.39,TRUE,FALSE
32317,605132287829,19934398569,0.6163609402,1626994492,1626994833,32227,605132287829,19897985318,0.2673628623,1626995072,1626995102,580,0,114,0,849065811.7,0,-15256960.66,TRUE,FALSE
32227,605132287829,19897985318,0.2673628623,1626995072,1626995102,32230,605132287829,19870344634,0.3496549349,1626995306,1626995403,234,-90,18,0,849065811.7,-36413250.6,-49463758.55,TRUE,TRUE
32230,605132287829,19870344634,0.3496549349,1626995306,1626995403,32262,605154790959,19845679720,0.4631324637,1626995664,1626995709,358,3,-7,0,849065811.7,-27640684.49,347510125.1,TRUE,TRUE
32262,605154790959,19845679720,0.4631324637,1626995664,1626995709,32289,605154790959,19828028272,0.4591289835,1626995986,1626996010,322,32,12,22503129.71,33859456.09,-24664913.89,-42767097.6,TRUE,TRUE
32289,605154790959,19828028272,0.4591289835,1626995986,1626996010,32308,605921332003,19836997097,0.6761911391,1626996261,1626996305,275,27,-28,0,22503129.71,-17651447.53,-106370296.5,TRUE,TRUE
32308,605921332003,19836997097,0.6761911391,1626996261,1626996305,32335,606721360000,19807728444,0.793279705,1626996595,1626996611,334,19,-9,766541044.1,789044173.8,8968824.316,-97401472.19,TRUE,TRUE
32335,606721360000,19807728444,0.793279705,1626996595,1626996611,32368,606721360000,19791640190,0.8186418949,1626996865,1626996909,270,27,108,800027997.2,1589072171,-29268652.43,-90256874.01,TRUE,TRUE
32368,606721360000,19791640190,0.8186418949,1626996865,1626996909,32350,606721360000,19403832344,0.5611741483,1626997197,1626997207,332,33,138,0,1589072171,-16088253.9,-78704443.43,TRUE,FALSE
32350,606721360000,19403832344,0.5611741483,1626997197,1626997207,32373,606112904626,19754285465,0.3406542064,1626997484,1626997503,287,-18,88,0,1566569041,-387807845.9,-441847375.5,TRUE,TRUE
32373,606112904626,19754285465,0.3406542064,1626997484,1626997503,32383,606112904626,19752740163,0.3690754121,1626997764,1626997807,280,23,84,-608455374.7,958113666.6,350453120.6,-73742807.31,FALSE,TRUE
32383,606112904626,19752740163,0.3690754121,1626997764,1626997807,32409,607621607805,19741588059,0.296559768,1626998085,1626998102,321,10,75,0,191572622.5,-1545302.244,-84256933.87,FALSE,TRUE
32409,607621607805,19741588059,0.296559768,1626998085,1626998102,32409,607621607805,19741588059,0.296559768,1626998085,1626998462,0,26,74,1508703180,900247805,-11152103.2,-66140384.65,TRUE,FALSE
32409,607621607805,19741588059,0.296559768,1626998085,1626998462,32384,607686924749,19629037064,0.469140381,1626998661,1626998703,576,0,41,0,900247805,0,-50052130.75,TRUE,FALSE
32384,607686924749,19629037064,0.469140381,1626998661,1626998703,32369,607686924749,19612091668,0.8720646461,1626998986,1626999009,325,-25,34,65316943.69,965564748.7,-112550995.8,225204719.3,TRUE,FALSE
32369,607686924749,19612091668,0.8720646461,1626998986,1626999009,32308,607686924749,19510470995,0.2896185629,1626999280,1626999303,294,-15,-4,0,1574020123,-16945395.93,-142193797.2,TRUE,FALSE
32308,607686924749,19510470995,0.2896185629,1626999280,1626999303,32289,607686924749,19493239595,0.04355990385,1626999558,1626999602,278,-61,-75,0,1574020123,-101620672.6,-242269167.6,TRUE,FALSE
32289,607686924749,19493239595,0.04355990385,1626999558,1626999602,32330,607686924749,19454301897,0.03632677805,1626999894,1626999902,336,-19,-120,0,65316943.69,-17231399.84,-248348464.2,TRUE,TRUE
